task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
3,0.42857142857142855,"['Call the dentist and make an appointment', 'On the day of the appointment brush and floss really well', 'Get in your car or call a cab or friend to drive you to the dentist']","['Once you arrive at the dentist office, walk up to the reception desk', 'Call the dentist and make an appointment']","Once you arrive at the dentist office, walk up to the reception desk",0
4,0.5714285714285714,"['Call the dentist and make an appointment', 'On the day of the appointment brush and floss really well', 'Get in your car or call a cab or friend to drive you to the dentist', 'Once you arrive at the dentist office, walk up to the reception desk']","['Call the dentist and make an appointment', 'Tell the receptionist your name']",Tell the receptionist your name,1
5,0.7142857142857143,"['Call the dentist and make an appointment', 'On the day of the appointment brush and floss really well', 'Get in your car or call a cab or friend to drive you to the dentist', 'Once you arrive at the dentist office, walk up to the reception desk', 'Tell the receptionist your name']","['Get in your car or call a cab or friend to drive you to the dentist', 'Sit in the waiting room and wait for your name to be called']",Sit in the waiting room and wait for your name to be called,1
6,0.8571428571428571,"['Call the dentist and make an appointment', 'On the day of the appointment brush and floss really well', 'Get in your car or call a cab or friend to drive you to the dentist', 'Once you arrive at the dentist office, walk up to the reception desk', 'Tell the receptionist your name', 'Sit in the waiting room and wait for your name to be called']","['When your name is called you may go to the dentist chair', 'Get in your car or call a cab or friend to drive you to the dentist']",When your name is called you may go to the dentist chair,0
0,0.0,[],"['Show documents to receptionist', 'Drive to dentist office']",Drive to dentist office,1
1,0.1111111111111111,['Drive to dentist office'],"['Get teeth cleaned', 'Enter office']",Enter office,1
2,0.2222222222222222,"['Drive to dentist office', 'Enter office']","['Show documents to receptionist', 'Leave office']",Show documents to receptionist,0
3,0.3333333333333333,"['Drive to dentist office', 'Enter office', 'Show documents to receptionist']","['Be seated', 'Leave office']",Be seated,0
4,0.4444444444444444,"['Drive to dentist office', 'Enter office', 'Show documents to receptionist', 'Be seated']","['Get teeth cleaned', 'Wait for dentist']",Wait for dentist,1
5,0.5555555555555556,"['Drive to dentist office', 'Enter office', 'Show documents to receptionist', 'Be seated', 'Wait for dentist']","['Leave office', 'Go to dentist chair']",Go to dentist chair,1
6,0.6666666666666666,"['Drive to dentist office', 'Enter office', 'Show documents to receptionist', 'Be seated', 'Wait for dentist', 'Go to dentist chair']","['Sit down', 'Be seated']",Sit down,0
7,0.7777777777777778,"['Drive to dentist office', 'Enter office', 'Show documents to receptionist', 'Be seated', 'Wait for dentist', 'Go to dentist chair', 'Sit down']","['Get teeth cleaned', 'Show documents to receptionist']",Get teeth cleaned,0
8,0.8888888888888888,"['Drive to dentist office', 'Enter office', 'Show documents to receptionist', 'Be seated', 'Wait for dentist', 'Go to dentist chair', 'Sit down', 'Get teeth cleaned']","['Enter office', 'Leave office']",Leave office,1
0,0.0,[],"[""Travel to the dentist's office."", 'Make an appointment with your dentist.']",Make an appointment with your dentist.,1
1,0.14285714285714285,['Make an appointment with your dentist.'],"['Sit in the assigned chair and let the dentist and technicians do their work.', ""Travel to the dentist's office.""]",Travel to the dentist's office.,1
2,0.2857142857142857,"['Make an appointment with your dentist.', ""Travel to the dentist's office.""]","['Once at the office, sign in with the receptionist.', 'Pay the receptionist any money that is due and leave the office.']","Once at the office, sign in with the receptionist.",0
3,0.42857142857142855,"['Make an appointment with your dentist.', ""Travel to the dentist's office."", 'Once at the office, sign in with the receptionist.']","['Pay the receptionist any money that is due and leave the office.', 'Fill out any necessary paperwork.']",Fill out any necessary paperwork.,1
4,0.5714285714285714,"['Make an appointment with your dentist.', ""Travel to the dentist's office."", 'Once at the office, sign in with the receptionist.', 'Fill out any necessary paperwork.']","['Pay the receptionist any money that is due and leave the office.', 'Wait in the reception area until a technician calls you back.']",Wait in the reception area until a technician calls you back.,1
5,0.7142857142857143,"['Make an appointment with your dentist.', ""Travel to the dentist's office."", 'Once at the office, sign in with the receptionist.', 'Fill out any necessary paperwork.', 'Wait in the reception area until a technician calls you back.']","['Once at the office, sign in with the receptionist.', 'Sit in the assigned chair and let the dentist and technicians do their work.']",Sit in the assigned chair and let the dentist and technicians do their work.,1
6,0.8571428571428571,"['Make an appointment with your dentist.', ""Travel to the dentist's office."", 'Once at the office, sign in with the receptionist.', 'Fill out any necessary paperwork.', 'Wait in the reception area until a technician calls you back.', 'Sit in the assigned chair and let the dentist and technicians do their work.']","['Pay the receptionist any money that is due and leave the office.', 'Once at the office, sign in with the receptionist.']",Pay the receptionist any money that is due and leave the office.,0
0,0.0,[],"['Leave.', 'Make an appointment.']",Make an appointment.,1
1,0.16666666666666666,['Make an appointment.'],"['Check in with the receptionist.', 'Check in with the receptionist.']",Check in with the receptionist.,1
2,0.3333333333333333,"['Make an appointment.', 'Check in with the receptionist.']","['Follow the hygienist back into the room.', 'Check out with receptionist.']",Follow the hygienist back into the room.,0
3,0.5,"['Make an appointment.', 'Check in with the receptionist.', 'Follow the hygienist back into the room.']","['Leave.', 'Have dentist work on your mouth.']",Have dentist work on your mouth.,1
4,0.6666666666666666,"['Make an appointment.', 'Check in with the receptionist.', 'Follow the hygienist back into the room.', 'Have dentist work on your mouth.']","['Check in with the receptionist.', 'Check out with receptionist.']",Check out with receptionist.,1
5,0.8333333333333334,"['Make an appointment.', 'Check in with the receptionist.', 'Follow the hygienist back into the room.', 'Have dentist work on your mouth.', 'Check out with receptionist.']","['Leave.', 'Check in with the receptionist.']",Leave.,0
0,0.0,[],"['Walk into dentist', 'Get called back']",Walk into dentist,0
1,0.1111111111111111,['Walk into dentist'],"['Check in with reception', 'Sit in chair']",Check in with reception,0
2,0.2222222222222222,"['Walk into dentist', 'Check in with reception']","['Have dentist out chair back', 'Fill out papers']",Fill out papers,1
3,0.3333333333333333,"['Walk into dentist', 'Check in with reception', 'Fill out papers']","['Wait', 'Have dentist out chair back']",Wait,0
4,0.4444444444444444,"['Walk into dentist', 'Check in with reception', 'Fill out papers', 'Wait']","['Checks teeth', 'Get called back']",Get called back,1
5,0.5555555555555556,"['Walk into dentist', 'Check in with reception', 'Fill out papers', 'Wait', 'Get called back']","['Sit in chair', 'Checks teeth']",Sit in chair,0
6,0.6666666666666666,"['Walk into dentist', 'Check in with reception', 'Fill out papers', 'Wait', 'Get called back', 'Sit in chair']","['Does what needs to be done', 'Have dentist out chair back']",Have dentist out chair back,1
7,0.7777777777777778,"['Walk into dentist', 'Check in with reception', 'Fill out papers', 'Wait', 'Get called back', 'Sit in chair', 'Have dentist out chair back']","['Wait', 'Checks teeth']",Checks teeth,1
8,0.8888888888888888,"['Walk into dentist', 'Check in with reception', 'Fill out papers', 'Wait', 'Get called back', 'Sit in chair', 'Have dentist out chair back', 'Checks teeth']","['Sit in chair', 'Does what needs to be done']",Does what needs to be done,1
0,0.0,[],"['call the dentist and make appt.', 'have friend drive you to dentist']",call the dentist and make appt.,0
1,0.1111111111111111,['call the dentist and make appt.'],"['call doctor to get a script for xanax', 'check in with reception']",call doctor to get a script for xanax,0
2,0.2222222222222222,"['call the dentist and make appt.', 'call doctor to get a script for xanax']","['sit down in chair', 'take xanax']",take xanax,1
3,0.3333333333333333,"['call the dentist and make appt.', 'call doctor to get a script for xanax', 'take xanax']","['have friend drive you to dentist', 'go back with nurse']",have friend drive you to dentist,0
4,0.4444444444444444,"['call the dentist and make appt.', 'call doctor to get a script for xanax', 'take xanax', 'have friend drive you to dentist']","['call the dentist and make appt.', 'check in with reception']",check in with reception,1
5,0.5555555555555556,"['call the dentist and make appt.', 'call doctor to get a script for xanax', 'take xanax', 'have friend drive you to dentist', 'check in with reception']","['and let dentist do his job', 'go back with nurse']",go back with nurse,1
6,0.6666666666666666,"['call the dentist and make appt.', 'call doctor to get a script for xanax', 'take xanax', 'have friend drive you to dentist', 'check in with reception', 'go back with nurse']","['sit down in chair', 'take xanax']",sit down in chair,0
7,0.7777777777777778,"['call the dentist and make appt.', 'call doctor to get a script for xanax', 'take xanax', 'have friend drive you to dentist', 'check in with reception', 'go back with nurse', 'sit down in chair']","['check in with reception', 'open mouth']",open mouth,1
8,0.8888888888888888,"['call the dentist and make appt.', 'call doctor to get a script for xanax', 'take xanax', 'have friend drive you to dentist', 'check in with reception', 'go back with nurse', 'sit down in chair', 'open mouth']","['go back with nurse', 'and let dentist do his job']",and let dentist do his job,1
0,0.0,[],"['Enter dentist office', 'Dentist enters']",Enter dentist office,0
1,0.1111111111111111,['Enter dentist office'],"['Tell receptionist you are there', 'Go into dentist room']",Tell receptionist you are there,0
2,0.2222222222222222,"['Enter dentist office', 'Tell receptionist you are there']","['Sit in waiting room', 'Sit in dentist chair']",Sit in waiting room,0
3,0.3333333333333333,"['Enter dentist office', 'Tell receptionist you are there', 'Sit in waiting room']","['Receptionist calls your name', 'Dentist enters']",Receptionist calls your name,0
4,0.4444444444444444,"['Enter dentist office', 'Tell receptionist you are there', 'Sit in waiting room', 'Receptionist calls your name']","['Dental assistant takes xrays', 'Go into dentist room']",Go into dentist room,1
5,0.5555555555555556,"['Enter dentist office', 'Tell receptionist you are there', 'Sit in waiting room', 'Receptionist calls your name', 'Go into dentist room']","['Sit in waiting room', 'Sit in dentist chair']",Sit in dentist chair,1
6,0.6666666666666666,"['Enter dentist office', 'Tell receptionist you are there', 'Sit in waiting room', 'Receptionist calls your name', 'Go into dentist room', 'Sit in dentist chair']","['Receptionist calls your name', 'Dentist enters']",Dentist enters,1
7,0.7777777777777778,"['Enter dentist office', 'Tell receptionist you are there', 'Sit in waiting room', 'Receptionist calls your name', 'Go into dentist room', 'Sit in dentist chair', 'Dentist enters']","['Go into dentist room', 'Tell dentist anything that is wrong with your teeth']",Tell dentist anything that is wrong with your teeth,1
8,0.8888888888888888,"['Enter dentist office', 'Tell receptionist you are there', 'Sit in waiting room', 'Receptionist calls your name', 'Go into dentist room', 'Sit in dentist chair', 'Dentist enters', 'Tell dentist anything that is wrong with your teeth']","['Go into dentist room', 'Dental assistant takes xrays']",Dental assistant takes xrays,1
0,0.0,[],"['make an appointment', 'when finished, check in with receptionist']",make an appointment,0
1,0.1111111111111111,['make an appointment'],"['day of appointment brush teeth', 'go to the back with the dentist']",day of appointment brush teeth,0
2,0.2222222222222222,"['make an appointment', 'day of appointment brush teeth']","['listen to what the dentist has to say', 'go to the dentist office']",go to the dentist office,1
3,0.3333333333333333,"['make an appointment', 'day of appointment brush teeth', 'go to the dentist office']","['make a followup appointment if needed', 'check in with receptionist']",check in with receptionist,1
4,0.4444444444444444,"['make an appointment', 'day of appointment brush teeth', 'go to the dentist office', 'check in with receptionist']","['wait for your turn', 'make an appointment']",wait for your turn,0
5,0.5555555555555556,"['make an appointment', 'day of appointment brush teeth', 'go to the dentist office', 'check in with receptionist', 'wait for your turn']","['go to the back with the dentist', 'when finished, check in with receptionist']",go to the back with the dentist,0
6,0.6666666666666666,"['make an appointment', 'day of appointment brush teeth', 'go to the dentist office', 'check in with receptionist', 'wait for your turn', 'go to the back with the dentist']","['listen to what the dentist has to say', 'make a followup appointment if needed']",listen to what the dentist has to say,0
7,0.7777777777777778,"['make an appointment', 'day of appointment brush teeth', 'go to the dentist office', 'check in with receptionist', 'wait for your turn', 'go to the back with the dentist', 'listen to what the dentist has to say']","['when finished, check in with receptionist', 'make an appointment']","when finished, check in with receptionist",0
8,0.8888888888888888,"['make an appointment', 'day of appointment brush teeth', 'go to the dentist office', 'check in with receptionist', 'wait for your turn', 'go to the back with the dentist', 'listen to what the dentist has to say', 'when finished, check in with receptionist']","['make a followup appointment if needed', 'check in with receptionist']",make a followup appointment if needed,0
0,0.0,[],"['Park car', 'Drive to dentistry']",Drive to dentistry,1
1,0.125,['Drive to dentistry'],"['Park car', 'Park car']",Park car,0
2,0.25,"['Drive to dentistry', 'Park car']","['Get teeth worked on', 'Enter building']",Enter building,1
3,0.375,"['Drive to dentistry', 'Park car', 'Enter building']","['Sit in dentist chair', 'Write name on check in list']",Write name on check in list,1
4,0.5,"['Drive to dentistry', 'Park car', 'Enter building', 'Write name on check in list']","['Sit in dentist chair', 'Wait to be called']",Wait to be called,1
5,0.625,"['Drive to dentistry', 'Park car', 'Enter building', 'Write name on check in list', 'Wait to be called']","['Name is called', 'Park car']",Name is called,0
6,0.75,"['Drive to dentistry', 'Park car', 'Enter building', 'Write name on check in list', 'Wait to be called', 'Name is called']","['Park car', 'Sit in dentist chair']",Sit in dentist chair,1
7,0.875,"['Drive to dentistry', 'Park car', 'Enter building', 'Write name on check in list', 'Wait to be called', 'Name is called', 'Sit in dentist chair']","['Get teeth worked on', 'Park car']",Get teeth worked on,0
0,0.0,[],"['Arrive at office.', 'Call dentist office.']",Call dentist office.,1
1,0.1111111111111111,['Call dentist office.'],"['Arrive at office.', 'Make appointment.']",Make appointment.,1
2,0.2222222222222222,"['Call dentist office.', 'Make appointment.']","['Brush well before visit.', 'Wait to be called in.']",Brush well before visit.,0
3,0.3333333333333333,"['Call dentist office.', 'Make appointment.', 'Brush well before visit.']","['Arrive at office.', 'Wait to be called in.']",Arrive at office.,0
4,0.4444444444444444,"['Call dentist office.', 'Make appointment.', 'Brush well before visit.', 'Arrive at office.']","['Check in with receptionist.', 'Sit and wait in chair.']",Check in with receptionist.,0
5,0.5555555555555556,"['Call dentist office.', 'Make appointment.', 'Brush well before visit.', 'Arrive at office.', 'Check in with receptionist.']","['Wait to be called in.', 'Make appointment.']",Wait to be called in.,0
6,0.6666666666666666,"['Call dentist office.', 'Make appointment.', 'Brush well before visit.', 'Arrive at office.', 'Check in with receptionist.', 'Wait to be called in.']","['Sit and wait in chair.', 'Make appointment.']",Sit and wait in chair.,0
7,0.7777777777777778,"['Call dentist office.', 'Make appointment.', 'Brush well before visit.', 'Arrive at office.', 'Check in with receptionist.', 'Wait to be called in.', 'Sit and wait in chair.']","['Have procedure performed.', 'Check in with receptionist.']",Have procedure performed.,0
8,0.8888888888888888,"['Call dentist office.', 'Make appointment.', 'Brush well before visit.', 'Arrive at office.', 'Check in with receptionist.', 'Wait to be called in.', 'Sit and wait in chair.', 'Have procedure performed.']","['Rinse and spit.', 'Make appointment.']",Rinse and spit.,0
0,0.0,[],"['Go to treatment room.', 'Make appointment at dentist office.']",Make appointment at dentist office.,1
1,0.125,['Make appointment at dentist office.'],"['Drive to dentist office.', 'Sit down in dental chair.']",Drive to dentist office.,0
2,0.25,"['Make appointment at dentist office.', 'Drive to dentist office.']","['Check in with receptionist.', 'Sit down in dental chair.']",Check in with receptionist.,0
3,0.375,"['Make appointment at dentist office.', 'Drive to dentist office.', 'Check in with receptionist.']","['At end of appointment, check out with receptionist.', 'Go to treatment room.']",Go to treatment room.,1
4,0.5,"['Make appointment at dentist office.', 'Drive to dentist office.', 'Check in with receptionist.', 'Go to treatment room.']","['Sit down in dental chair.', 'At end of appointment, check out with receptionist.']",Sit down in dental chair.,0
5,0.625,"['Make appointment at dentist office.', 'Drive to dentist office.', 'Check in with receptionist.', 'Go to treatment room.', 'Sit down in dental chair.']","['Check in with receptionist.', 'Keep mouth open for dentist to do work.']",Keep mouth open for dentist to do work.,1
6,0.75,"['Make appointment at dentist office.', 'Drive to dentist office.', 'Check in with receptionist.', 'Go to treatment room.', 'Sit down in dental chair.', 'Keep mouth open for dentist to do work.']","['Wait patiently with mouth open.', 'Go to treatment room.']",Wait patiently with mouth open.,0
7,0.875,"['Make appointment at dentist office.', 'Drive to dentist office.', 'Check in with receptionist.', 'Go to treatment room.', 'Sit down in dental chair.', 'Keep mouth open for dentist to do work.', 'Wait patiently with mouth open.']","['Drive to dentist office.', 'At end of appointment, check out with receptionist.']","At end of appointment, check out with receptionist.",1
0,0.0,[],"['Schedule appointment', 'Get phone']",Get phone,1
1,0.1111111111111111,['Get phone'],"['Go back to the dental exam room', 'Call the dentist']",Call the dentist,1
2,0.2222222222222222,"['Get phone', 'Call the dentist']","['Have teeth examined', 'Schedule appointment']",Schedule appointment,1
3,0.3333333333333333,"['Get phone', 'Call the dentist', 'Schedule appointment']","['Get phone', ""Go to the dentist's office""]",Go to the dentist's office,1
4,0.4444444444444444,"['Get phone', 'Call the dentist', 'Schedule appointment', ""Go to the dentist's office""]","['Wait in the waiting room', 'Have teeth examined']",Wait in the waiting room,0
5,0.5555555555555556,"['Get phone', 'Call the dentist', 'Schedule appointment', ""Go to the dentist's office"", 'Wait in the waiting room']","['Get phone', 'Go back to the dental exam room']",Go back to the dental exam room,1
6,0.6666666666666666,"['Get phone', 'Call the dentist', 'Schedule appointment', ""Go to the dentist's office"", 'Wait in the waiting room', 'Go back to the dental exam room']","['Meet the dentist', 'Speak with dentist']",Meet the dentist,0
7,0.7777777777777778,"['Get phone', 'Call the dentist', 'Schedule appointment', ""Go to the dentist's office"", 'Wait in the waiting room', 'Go back to the dental exam room', 'Meet the dentist']","['Wait in the waiting room', 'Have teeth examined']",Have teeth examined,1
8,0.8888888888888888,"['Get phone', 'Call the dentist', 'Schedule appointment', ""Go to the dentist's office"", 'Wait in the waiting room', 'Go back to the dental exam room', 'Meet the dentist', 'Have teeth examined']","['Get phone', 'Speak with dentist']",Speak with dentist,1
0,0.0,[],"['meet doctor', 'book appointment']",book appointment,1
1,0.14285714285714285,['book appointment'],"['book appointment', 'arrive at clinic']",arrive at clinic,1
2,0.2857142857142857,"['book appointment', 'arrive at clinic']","['confirm appointment', 'have mouth checked']",confirm appointment,0
3,0.42857142857142855,"['book appointment', 'arrive at clinic', 'confirm appointment']","['book appointment', 'meet doctor']",meet doctor,1
4,0.5714285714285714,"['book appointment', 'arrive at clinic', 'confirm appointment', 'meet doctor']","['book appointment', 'have mouth checked']",have mouth checked,1
5,0.7142857142857143,"['book appointment', 'arrive at clinic', 'confirm appointment', 'meet doctor', 'have mouth checked']","['confirm appointment', 'make payment']",make payment,1
6,0.8571428571428571,"['book appointment', 'arrive at clinic', 'confirm appointment', 'meet doctor', 'have mouth checked', 'make payment']","['leave', 'confirm appointment']",leave,0
0,0.0,[],"['Open mouth', 'Enter the dentist office']",Enter the dentist office,1
1,0.1111111111111111,['Enter the dentist office'],"['Talk to receptionist', 'Talk to receptionist']",Talk to receptionist,1
2,0.2222222222222222,"['Enter the dentist office', 'Talk to receptionist']","['Open mouth', 'Wait for appointment']",Wait for appointment,1
3,0.3333333333333333,"['Enter the dentist office', 'Talk to receptionist', 'Wait for appointment']","['Enter the dentist office', 'Follow assistant to operation room']",Follow assistant to operation room,1
4,0.4444444444444444,"['Enter the dentist office', 'Talk to receptionist', 'Wait for appointment', 'Follow assistant to operation room']","['Enter the dentist office', 'Sit on operating chair']",Sit on operating chair,1
5,0.5555555555555556,"['Enter the dentist office', 'Talk to receptionist', 'Wait for appointment', 'Follow assistant to operation room', 'Sit on operating chair']","['Wait for appointment', 'Greet dentist']",Greet dentist,1
6,0.6666666666666666,"['Enter the dentist office', 'Talk to receptionist', 'Wait for appointment', 'Follow assistant to operation room', 'Sit on operating chair', 'Greet dentist']","['Discuss procedure', 'Wait for appointment']",Discuss procedure,0
7,0.7777777777777778,"['Enter the dentist office', 'Talk to receptionist', 'Wait for appointment', 'Follow assistant to operation room', 'Sit on operating chair', 'Greet dentist', 'Discuss procedure']","['Open mouth', 'Follow assistant to operation room']",Open mouth,0
8,0.8888888888888888,"['Enter the dentist office', 'Talk to receptionist', 'Wait for appointment', 'Follow assistant to operation room', 'Sit on operating chair', 'Greet dentist', 'Discuss procedure', 'Open mouth']","['Wait for operation to finish', 'Enter the dentist office']",Wait for operation to finish,0
0,0.0,[],"['Make the appointment', 'Make the appointment']",Make the appointment,1
1,0.1111111111111111,['Make the appointment'],"['confirm the appointment', 'Make the appointment']",confirm the appointment,0
2,0.2222222222222222,"['Make the appointment', 'confirm the appointment']","['get in the car', 'complete the exam']",get in the car,0
3,0.3333333333333333,"['Make the appointment', 'confirm the appointment', 'get in the car']","['complete the exam', 'arrive']",arrive,1
4,0.4444444444444444,"['Make the appointment', 'confirm the appointment', 'get in the car', 'arrive']","[""sit in the dentist's chair"", 'check in with reception']",check in with reception,1
5,0.5555555555555556,"['Make the appointment', 'confirm the appointment', 'get in the car', 'arrive', 'check in with reception']","['get in the car', 'wait']",wait,1
6,0.6666666666666666,"['Make the appointment', 'confirm the appointment', 'get in the car', 'arrive', 'check in with reception', 'wait']","['pay the copay', ""sit in the dentist's chair""]",sit in the dentist's chair,1
7,0.7777777777777778,"['Make the appointment', 'confirm the appointment', 'get in the car', 'arrive', 'check in with reception', 'wait', ""sit in the dentist's chair""]","['check in with reception', 'complete the exam']",complete the exam,1
8,0.8888888888888888,"['Make the appointment', 'confirm the appointment', 'get in the car', 'arrive', 'check in with reception', 'wait', ""sit in the dentist's chair"", 'complete the exam']","['get in the car', 'pay the copay']",pay the copay,1
0,0.0,[],"['Brush your teeth', 'Check in with the receptionist']",Brush your teeth,0
1,0.14285714285714285,['Brush your teeth'],"['Floss', 'Floss']",Floss,1
2,0.2857142857142857,"['Brush your teeth', 'Floss']","['Use mouthwash', 'See the dentist']",Use mouthwash,0
3,0.42857142857142855,"['Brush your teeth', 'Floss', 'Use mouthwash']","['Brush your teeth', 'Drive to the dentist office']",Drive to the dentist office,1
4,0.5714285714285714,"['Brush your teeth', 'Floss', 'Use mouthwash', 'Drive to the dentist office']","['See the dentist', 'Check in with the receptionist']",Check in with the receptionist,1
5,0.7142857142857143,"['Brush your teeth', 'Floss', 'Use mouthwash', 'Drive to the dentist office', 'Check in with the receptionist']","['Wait to be called back', 'Floss']",Wait to be called back,0
6,0.8571428571428571,"['Brush your teeth', 'Floss', 'Use mouthwash', 'Drive to the dentist office', 'Check in with the receptionist', 'Wait to be called back']","['Brush your teeth', 'See the dentist']",See the dentist,1
0,0.0,[],"['when called, go in and see the dentist', 'get in the car']",get in the car,1
1,0.125,['get in the car'],"['sign in at the front desk', ""drive to the dentist's office""]",drive to the dentist's office,1
2,0.25,"['get in the car', ""drive to the dentist's office""]","['sign in at the front desk', 'drive home']",sign in at the front desk,0
3,0.375,"['get in the car', ""drive to the dentist's office"", 'sign in at the front desk']","[""leave dentist's office"", 'wait for my turn']",wait for my turn,1
4,0.5,"['get in the car', ""drive to the dentist's office"", 'sign in at the front desk', 'wait for my turn']","[""drive to the dentist's office"", 'when called, go in and see the dentist']","when called, go in and see the dentist",1
5,0.625,"['get in the car', ""drive to the dentist's office"", 'sign in at the front desk', 'wait for my turn', 'when called, go in and see the dentist']","['get whatever work needs to be done, done', 'sign in at the front desk']","get whatever work needs to be done, done",0
6,0.75,"['get in the car', ""drive to the dentist's office"", 'sign in at the front desk', 'wait for my turn', 'when called, go in and see the dentist', 'get whatever work needs to be done, done']","[""leave dentist's office"", 'sign in at the front desk']",leave dentist's office,0
7,0.875,"['get in the car', ""drive to the dentist's office"", 'sign in at the front desk', 'wait for my turn', 'when called, go in and see the dentist', 'get whatever work needs to be done, done', ""leave dentist's office""]","['drive home', 'when called, go in and see the dentist']",drive home,0
0,0.0,[],"['Make an appointment', 'Wait while dentist looks at your teeth']",Make an appointment,0
1,0.1111111111111111,['Make an appointment'],"['Sit in chair', 'Go to dentist building']",Go to dentist building,1
2,0.2222222222222222,"['Make an appointment', 'Go to dentist building']","['Enter waiting room', 'Sit in chair']",Enter waiting room,0
3,0.3333333333333333,"['Make an appointment', 'Go to dentist building', 'Enter waiting room']","['Wait for appointment', 'Make an appointment']",Wait for appointment,0
4,0.4444444444444444,"['Make an appointment', 'Go to dentist building', 'Enter waiting room', 'Wait for appointment']","['Enter dentist office', 'Wait while dentist cleans your teeth']",Enter dentist office,0
5,0.5555555555555556,"['Make an appointment', 'Go to dentist building', 'Enter waiting room', 'Wait for appointment', 'Enter dentist office']","['Sit in chair', 'Look at x-ray of your mouth']",Sit in chair,0
6,0.6666666666666666,"['Make an appointment', 'Go to dentist building', 'Enter waiting room', 'Wait for appointment', 'Enter dentist office', 'Sit in chair']","['Look at x-ray of your mouth', 'Wait while dentist looks at your teeth']",Wait while dentist looks at your teeth,1
7,0.7777777777777778,"['Make an appointment', 'Go to dentist building', 'Enter waiting room', 'Wait for appointment', 'Enter dentist office', 'Sit in chair', 'Wait while dentist looks at your teeth']","['Wait while dentist cleans your teeth', 'Go to dentist building']",Wait while dentist cleans your teeth,0
8,0.8888888888888888,"['Make an appointment', 'Go to dentist building', 'Enter waiting room', 'Wait for appointment', 'Enter dentist office', 'Sit in chair', 'Wait while dentist looks at your teeth', 'Wait while dentist cleans your teeth']","['Go to dentist building', 'Look at x-ray of your mouth']",Look at x-ray of your mouth,1
0,0.0,[],"['make appointment', 'wait in lobby']",make appointment,0
1,0.1111111111111111,['make appointment'],"['brush teeth before leaving house', 'brush teeth before leaving house']",brush teeth before leaving house,1
2,0.2222222222222222,"['make appointment', 'brush teeth before leaving house']","['drive to dentist', 'leave dentist']",drive to dentist,0
3,0.3333333333333333,"['make appointment', 'brush teeth before leaving house', 'drive to dentist']","['get teeth cleaned', 'arrive at dentist']",arrive at dentist,1
4,0.4444444444444444,"['make appointment', 'brush teeth before leaving house', 'drive to dentist', 'arrive at dentist']","['check in with receptionist', 'make appointment']",check in with receptionist,0
5,0.5555555555555556,"['make appointment', 'brush teeth before leaving house', 'drive to dentist', 'arrive at dentist', 'check in with receptionist']","['wait in lobby', 'get teeth cleaned']",wait in lobby,0
6,0.6666666666666666,"['make appointment', 'brush teeth before leaving house', 'drive to dentist', 'arrive at dentist', 'check in with receptionist', 'wait in lobby']","['make appointment', 'go into room']",go into room,1
7,0.7777777777777778,"['make appointment', 'brush teeth before leaving house', 'drive to dentist', 'arrive at dentist', 'check in with receptionist', 'wait in lobby', 'go into room']","['get teeth cleaned', 'brush teeth before leaving house']",get teeth cleaned,0
8,0.8888888888888888,"['make appointment', 'brush teeth before leaving house', 'drive to dentist', 'arrive at dentist', 'check in with receptionist', 'wait in lobby', 'go into room', 'get teeth cleaned']","['brush teeth before leaving house', 'leave dentist']",leave dentist,1
0,0.0,[],"['Leave dentist office', 'Enter dentist office']",Enter dentist office,1
1,0.16666666666666666,['Enter dentist office'],"['Tell receptionist I have arrived', 'Tell receptionist I have arrived']",Tell receptionist I have arrived,1
2,0.3333333333333333,"['Enter dentist office', 'Tell receptionist I have arrived']","['Sit in lobby', 'Leave dentist office']",Sit in lobby,0
3,0.5,"['Enter dentist office', 'Tell receptionist I have arrived', 'Sit in lobby']","['Wait for dentist to be ready', 'Enter dentist office']",Wait for dentist to be ready,0
4,0.6666666666666666,"['Enter dentist office', 'Tell receptionist I have arrived', 'Sit in lobby', 'Wait for dentist to be ready']","['Get teeth checked', 'Enter dentist office']",Get teeth checked,0
5,0.8333333333333334,"['Enter dentist office', 'Tell receptionist I have arrived', 'Sit in lobby', 'Wait for dentist to be ready', 'Get teeth checked']","['Tell receptionist I have arrived', 'Leave dentist office']",Leave dentist office,1
0,0.0,[],"['Let the dentist do his work on you', 'Make dentist appointment']",Make dentist appointment,1
1,0.14285714285714285,['Make dentist appointment'],"['Drive to dentist office', 'Drive to dentist office']",Drive to dentist office,1
2,0.2857142857142857,"['Make dentist appointment', 'Drive to dentist office']","['Let the dentist do his work on you', 'Check in with the receptionist']",Check in with the receptionist,1
3,0.42857142857142855,"['Make dentist appointment', 'Drive to dentist office', 'Check in with the receptionist']","['Go get X-Rays done', 'Make dentist appointment']",Go get X-Rays done,0
4,0.5714285714285714,"['Make dentist appointment', 'Drive to dentist office', 'Check in with the receptionist', 'Go get X-Rays done']","['Talk to dentist about issues', 'Check out with receptionist']",Talk to dentist about issues,0
5,0.7142857142857143,"['Make dentist appointment', 'Drive to dentist office', 'Check in with the receptionist', 'Go get X-Rays done', 'Talk to dentist about issues']","['Make dentist appointment', 'Let the dentist do his work on you']",Let the dentist do his work on you,1
6,0.8571428571428571,"['Make dentist appointment', 'Drive to dentist office', 'Check in with the receptionist', 'Go get X-Rays done', 'Talk to dentist about issues', 'Let the dentist do his work on you']","['Make dentist appointment', 'Check out with receptionist']",Check out with receptionist,1
