task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
2,10.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.']","['Decide what time you need to arrive at bus stop.', 'pay bus fare']",Decide what time you need to arrive at bus stop.,0
3,15.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.', 'Decide what time you need to arrive at bus stop.']","['go down bus steps', 'Find out what bus to take.']",Find out what bus to take.,1
4,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.', 'Decide what time you need to arrive at bus stop.', 'Find out what bus to take.']","['Wait for the Bus', 'Wait to get to destination']",Wait for the Bus,0
5,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.', 'Decide what time you need to arrive at bus stop.', 'Find out what bus to take.', 'Wait for the Bus']","['Pay the fare', 'Debark from bus.']",Pay the fare,0
6,65.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.', 'Decide what time you need to arrive at bus stop.', 'Find out what bus to take.', 'Wait for the Bus', 'Pay the fare']","['wait for bus arrival', 'Watch stops out window.']",Watch stops out window.,1
7,70.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.', 'Decide what time you need to arrive at bus stop.', 'Find out what bus to take.', 'Wait for the Bus', 'Pay the fare', 'Watch stops out window.']","['Go to the bus stop/Bus stand', 'When you are near your destination, press the STOP button.']","When you are near your destination, press the STOP button.",1
8,85.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.', 'Decide what time you need to arrive at bus stop.', 'Find out what bus to take.', 'Wait for the Bus', 'Pay the fare', 'Watch stops out window.', 'When you are near your destination, press the STOP button.']","['Bus stops at destination', 'Bus arrives at the source location']",Bus stops at destination,0
9,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.', 'Decide what time you need to arrive at bus stop.', 'Find out what bus to take.', 'Wait for the Bus', 'Pay the fare', 'Watch stops out window.', 'When you are near your destination, press the STOP button.', 'Bus stops at destination']","['Once you arrive at destination, get off the bus', 'Pay the fare']","Once you arrive at destination, get off the bus",0
0,0,[],"['Ride bus to destination', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Bus stops at your destination', 'Find bus schedule information']",Find bus schedule information,1
2,20.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information']","['Walk to the bus stop', 'Wait for your stop.']",Walk to the bus stop,0
3,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'Walk to the bus stop']","['Scan bus pass', 'Get down once the destination is reached']",Scan bus pass,0
4,70.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'Walk to the bus stop', 'Scan bus pass']","['Ring the bell when you see your destination', 'When bus comes wait for doors to open']",Ring the bell when you see your destination,0
5,80.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'Walk to the bus stop', 'Scan bus pass', 'Ring the bell when you see your destination']","['Your destination place came', 'Signal the driver to stop when you see your bus coming.']",Your destination place came,0
6,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'Walk to the bus stop', 'Scan bus pass', 'Ring the bell when you see your destination', 'Your destination place came']","['climb down stairs and exit bus', 'Show bus driver your ticket']",climb down stairs and exit bus,0
0,0,[],"['choose the route you want to take', 'Wait for bus to reach destination.']",choose the route you want to take,0
1,20.0,['choose the route you want to take'],"['Go to the bus station', 'Ride to destination']",Go to the bus station,0
2,45.0,"['choose the route you want to take', 'Go to the bus station']","['Get on bus', 'Leave bus']",Get on bus,0
3,55.00000000000001,"['choose the route you want to take', 'Go to the bus station', 'Get on bus']","['wait for the bus', 'take available seat']",take available seat,1
4,70.0,"['choose the route you want to take', 'Go to the bus station', 'Get on bus', 'take available seat']","['check the schedule', 'Pull the cord when you want the bus to stop']",Pull the cord when you want the bus to stop,1
5,80.0,"['choose the route you want to take', 'Go to the bus station', 'Get on bus', 'take available seat', 'Pull the cord when you want the bus to stop']","['Your destination place came', 'Walk to bus stop']",Your destination place came,0
6,85.0,"['choose the route you want to take', 'Go to the bus station', 'Get on bus', 'take available seat', 'Pull the cord when you want the bus to stop', 'Your destination place came']","['Wait for the bus', 'Bus stops at your destination.']",Bus stops at your destination.,1
7,90.0,"['choose the route you want to take', 'Go to the bus station', 'Get on bus', 'take available seat', 'Pull the cord when you want the bus to stop', 'Your destination place came', 'Bus stops at your destination.']","['check the schedule', 'get off at stop.']",get off at stop.,1
0,0,[],"['Figure out the place you want to reach', 'Go through doors and up the steps']",Figure out the place you want to reach,0
1,20.0,['Figure out the place you want to reach'],"['Go to bus stop', 'Sit down']",Go to bus stop,0
2,25.0,"['Figure out the place you want to reach', 'Go to bus stop']","['Get down once the destination is reached', 'wait for the bus']",wait for the bus,1
3,30.0,"['Figure out the place you want to reach', 'Go to bus stop', 'wait for the bus']","['Signal the driver to stop when you see your bus coming.', 'pay attention for your stop']",Signal the driver to stop when you see your bus coming.,0
4,45.0,"['Figure out the place you want to reach', 'Go to bus stop', 'wait for the bus', 'Signal the driver to stop when you see your bus coming.']","['Figure out the place you want to reach', 'Board bus.']",Board bus.,1
5,55.00000000000001,"['Figure out the place you want to reach', 'Go to bus stop', 'wait for the bus', 'Signal the driver to stop when you see your bus coming.', 'Board bus.']","['Decide what time you need to arrive at bus stop.', 'Find empty seat']",Find empty seat,1
6,55.00000000000001,"['Figure out the place you want to reach', 'Go to bus stop', 'wait for the bus', 'Signal the driver to stop when you see your bus coming.', 'Board bus.', 'Find empty seat']","['Head to the bus stop', 'Sit down']",Sit down,1
7,65.0,"['Figure out the place you want to reach', 'Go to bus stop', 'wait for the bus', 'Signal the driver to stop when you see your bus coming.', 'Board bus.', 'Find empty seat', 'Sit down']","['Find bus schedule information', 'Wait for your stop']",Wait for your stop,1
8,70.0,"['Figure out the place you want to reach', 'Go to bus stop', 'wait for the bus', 'Signal the driver to stop when you see your bus coming.', 'Board bus.', 'Find empty seat', 'Sit down', 'Wait for your stop']","['wait', 'pull signal for stop']",pull signal for stop,1
9,75.0,"['Figure out the place you want to reach', 'Go to bus stop', 'wait for the bus', 'Signal the driver to stop when you see your bus coming.', 'Board bus.', 'Find empty seat', 'Sit down', 'Wait for your stop', 'pull signal for stop']","['Check the bus schedule to make sure that the bus route stops by destination.', 'stand up']",stand up,1
10,90.0,"['Figure out the place you want to reach', 'Go to bus stop', 'wait for the bus', 'Signal the driver to stop when you see your bus coming.', 'Board bus.', 'Find empty seat', 'Sit down', 'Wait for your stop', 'pull signal for stop', 'stand up']","['Enter bus', 'Get off the bus']",Get off the bus,1
0,0,[],"['climb down stairs and exit bus', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Check bus schedule', 'Exit bus.']",Check bus schedule,0
2,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule']","['About one block away from your stop, pull the \\', 'wait there for the bus to arrive']",wait there for the bus to arrive,1
3,30.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'wait there for the bus to arrive']","['When you see your bus approaching, signal to the driver to stop.', 'pull signal for stop']","When you see your bus approaching, signal to the driver to stop.",0
4,35.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'wait there for the bus to arrive', 'When you see your bus approaching, signal to the driver to stop.']","['Stand, exit bus.', 'Bus arrives at the source station.']",Bus arrives at the source station.,1
5,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'wait there for the bus to arrive', 'When you see your bus approaching, signal to the driver to stop.', 'Bus arrives at the source station.']","['Exit at your destination when the bus stops', 'Get on the bus']",Get on the bus,1
6,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'wait there for the bus to arrive', 'When you see your bus approaching, signal to the driver to stop.', 'Bus arrives at the source station.', 'Get on the bus']","['Exit bus', 'Pay bus fare.']",Pay bus fare.,1
7,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'wait there for the bus to arrive', 'When you see your bus approaching, signal to the driver to stop.', 'Bus arrives at the source station.', 'Get on the bus', 'Pay bus fare.']","['Find a seat', 'Find bus schedule information']",Find a seat,0
8,70.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'wait there for the bus to arrive', 'When you see your bus approaching, signal to the driver to stop.', 'Bus arrives at the source station.', 'Get on the bus', 'Pay bus fare.', 'Find a seat']","['Walk to bus stop', 'signal by bell for stop']",signal by bell for stop,1
9,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'wait there for the bus to arrive', 'When you see your bus approaching, signal to the driver to stop.', 'Bus arrives at the source station.', 'Get on the bus', 'Pay bus fare.', 'Find a seat', 'signal by bell for stop']","['Pay the fare', 'Depart when you arrive at your destination']",Depart when you arrive at your destination,1
0,0,[],"['Depart when you arrive at your destination', 'Figure out the place you want to reach']",Figure out the place you want to reach,1
1,20.0,['Figure out the place you want to reach'],"['find the bus stop', 'Get off the bus at your desired stop']",find the bus stop,0
2,30.0,"['Figure out the place you want to reach', 'find the bus stop']","['get off', 'Signal the driver to stop when you see your bus coming.']",Signal the driver to stop when you see your bus coming.,1
3,45.0,"['Figure out the place you want to reach', 'find the bus stop', 'Signal the driver to stop when you see your bus coming.']","['Board bus when it arrives.', 'Look at bus schedule.']",Board bus when it arrives.,0
4,60.0,"['Figure out the place you want to reach', 'find the bus stop', 'Signal the driver to stop when you see your bus coming.', 'Board bus when it arrives.']","['Ride to desired destination', 'Walk to bus stop']",Ride to desired destination,0
5,75.0,"['Figure out the place you want to reach', 'find the bus stop', 'Signal the driver to stop when you see your bus coming.', 'Board bus when it arrives.', 'Ride to desired destination']","['Go to the bus stop', 'stand up and depart the bus']",stand up and depart the bus,1
6,80.0,"['Figure out the place you want to reach', 'find the bus stop', 'Signal the driver to stop when you see your bus coming.', 'Board bus when it arrives.', 'Ride to desired destination', 'stand up and depart the bus']","['Pay for your fare', 'Reach the destination']",Reach the destination,1
7,85.0,"['Figure out the place you want to reach', 'find the bus stop', 'Signal the driver to stop when you see your bus coming.', 'Board bus when it arrives.', 'Ride to desired destination', 'stand up and depart the bus', 'Reach the destination']","['Get on bus', 'Bus stops at your destination']",Bus stops at your destination,1
8,90.0,"['Figure out the place you want to reach', 'find the bus stop', 'Signal the driver to stop when you see your bus coming.', 'Board bus when it arrives.', 'Ride to desired destination', 'stand up and depart the bus', 'Reach the destination', 'Bus stops at your destination']","['Find the bus stop nearest to your location.', 'Get off the bus at your desired stop']",Get off the bus at your desired stop,1
0,0,[],"['Figure out the place you want to reach', 'Pull the cord alerting the driver to stop']",Figure out the place you want to reach,0
1,20.0,['Figure out the place you want to reach'],"['sit in seat', 'Go to the bus stop']",Go to the bus stop,1
2,30.0,"['Figure out the place you want to reach', 'Go to the bus stop']","['Signal the driver to stop when you see your bus coming.', 'When the driver stops and opens the door, leave the bus.']",Signal the driver to stop when you see your bus coming.,0
3,45.0,"['Figure out the place you want to reach', 'Go to the bus stop', 'Signal the driver to stop when you see your bus coming.']","['get on bus', 'exit bus']",get on bus,0
4,55.00000000000001,"['Figure out the place you want to reach', 'Go to the bus stop', 'Signal the driver to stop when you see your bus coming.', 'get on bus']","['Take your seat', 'Find out how much the bus ride costs, either online or by calling bus company']",Take your seat,0
5,60.0,"['Figure out the place you want to reach', 'Go to the bus stop', 'Signal the driver to stop when you see your bus coming.', 'get on bus', 'Take your seat']","['Wait for correct stop', 'wait there for the bus to arrive']",Wait for correct stop,0
6,90.0,"['Figure out the place you want to reach', 'Go to the bus stop', 'Signal the driver to stop when you see your bus coming.', 'get on bus', 'Take your seat', 'Wait for correct stop']","['Get off bus', 'Wait.']",Get off bus,0
0,0,[],"['Find out how much the bus ride costs, either online or by calling bus company', 'Stand up.']","Find out how much the bus ride costs, either online or by calling bus company",0
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['check the schedule', 'Take the tickets']",check the schedule,0
2,15.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'check the schedule']","['Get off at your stop', 'Decide which bus']",Decide which bus,1
3,20.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'check the schedule', 'Decide which bus']","['Wait for bus to reach destination.', 'find the bus stop']",find the bus stop,1
4,30.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'check the schedule', 'Decide which bus', 'find the bus stop']","['watch and listen for stop announcement', 'Signal the driver to stop when you see your bus coming.']",Signal the driver to stop when you see your bus coming.,1
5,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'check the schedule', 'Decide which bus', 'find the bus stop', 'Signal the driver to stop when you see your bus coming.']","['Say thank you to the driver', 'When your bus comes climb in it']",When your bus comes climb in it,1
6,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'check the schedule', 'Decide which bus', 'find the bus stop', 'Signal the driver to stop when you see your bus coming.', 'When your bus comes climb in it']","['Keep looking for your bus', 'Sit down and wait for your desired stop.']",Sit down and wait for your desired stop.,1
7,65.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'check the schedule', 'Decide which bus', 'find the bus stop', 'Signal the driver to stop when you see your bus coming.', 'When your bus comes climb in it', 'Sit down and wait for your desired stop.']","['Wait for bus to stop.', 'Go to bus stop']",Wait for bus to stop.,0
8,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'check the schedule', 'Decide which bus', 'find the bus stop', 'Signal the driver to stop when you see your bus coming.', 'When your bus comes climb in it', 'Sit down and wait for your desired stop.', 'Wait for bus to stop.']","['Get off the bus', 'Insert money for ticket.']",Get off the bus,0
0,0,[],"['wait till my stop is approaching', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Find out when bus leaves.', 'wait for bus to arrive at stop']",Find out when bus leaves.,0
2,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out when bus leaves.']","['Find seat on bus', 'wait for the bus']",wait for the bus,1
3,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out when bus leaves.', 'wait for the bus']","['Get off bus', 'Drop change into money machine.']",Drop change into money machine.,1
4,70.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out when bus leaves.', 'wait for the bus', 'Drop change into money machine.']","['Ring the bell when you see your destination', 'Stand at the bus stop']",Ring the bell when you see your destination,0
5,75.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out when bus leaves.', 'wait for the bus', 'Drop change into money machine.', 'Ring the bell when you see your destination']","['When you see your bus approaching, signal to the driver to stop.', 'stand up and depart the bus']",stand up and depart the bus,1
0,0,[],"['Board bus.', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Look at bus schedule.', 'Show bus driver your ticket']",Look at bus schedule.,0
2,10.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.']","['Sit down.', 'Decide what time you need to arrive at bus stop.']",Decide what time you need to arrive at bus stop.,1
3,20.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.', 'Decide what time you need to arrive at bus stop.']","['Find a empty seat', 'Walk to bus stop']",Walk to bus stop,1
4,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.', 'Decide what time you need to arrive at bus stop.', 'Walk to bus stop']","['Get on bus', 'Look at bus schedule.']",Get on bus,0
5,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.', 'Decide what time you need to arrive at bus stop.', 'Walk to bus stop', 'Get on bus']","['Get off at your stop', 'pay fare']",pay fare,1
6,65.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.', 'Decide what time you need to arrive at bus stop.', 'Walk to bus stop', 'Get on bus', 'pay fare']","['Find out how much the bus ride costs, either online or by calling bus company', 'pay attention for your stop']",pay attention for your stop,1
7,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Look at bus schedule.', 'Decide what time you need to arrive at bus stop.', 'Walk to bus stop', 'Get on bus', 'pay fare', 'pay attention for your stop']","['get on the bus', 'Get off bus when doors open.']",Get off bus when doors open.,1
0,0,[],"['Sit down', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Exit bus', 'Find out when bus leaves.']",Find out when bus leaves.,1
2,15.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out when bus leaves.']","['Find out what bus to take.', 'while boarding, pay the driver the required fee or show a pass']",Find out what bus to take.,0
3,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out when bus leaves.', 'Find out what bus to take.']","['take available seat', 'Wait at bus stop for bus.']",Wait at bus stop for bus.,1
4,40.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out when bus leaves.', 'Find out what bus to take.', 'Wait at bus stop for bus.']","['When bus comes wait for doors to open', 'Say thank you to the driver']",When bus comes wait for doors to open,0
5,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out when bus leaves.', 'Find out what bus to take.', 'Wait at bus stop for bus.', 'When bus comes wait for doors to open']","['when bus arrives, enter', 'Get a local bus map or bus schedule.']","when bus arrives, enter",0
6,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out when bus leaves.', 'Find out what bus to take.', 'Wait at bus stop for bus.', 'When bus comes wait for doors to open', 'when bus arrives, enter']","['climb bus steps', 'exit bus']",climb bus steps,0
7,60.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out when bus leaves.', 'Find out what bus to take.', 'Wait at bus stop for bus.', 'When bus comes wait for doors to open', 'when bus arrives, enter', 'climb bus steps']","['Bus leaves', 'go to bus stop']",Bus leaves,0
8,85.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out when bus leaves.', 'Find out what bus to take.', 'Wait at bus stop for bus.', 'When bus comes wait for doors to open', 'when bus arrives, enter', 'climb bus steps', 'Bus leaves']","['Bus stops at your destination.', 'Go to the bus stop']",Bus stops at your destination.,0
9,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out when bus leaves.', 'Find out what bus to take.', 'Wait at bus stop for bus.', 'When bus comes wait for doors to open', 'when bus arrives, enter', 'climb bus steps', 'Bus leaves', 'Bus stops at your destination.']","['Get off the bus at your desired stop', 'Enter bus.']",Get off the bus at your desired stop,0
0,0,[],"['go down bus steps', 'choose the route you want to take']",choose the route you want to take,1
1,20.0,['choose the route you want to take'],"['Wait for stop', 'walk to bus stop']",walk to bus stop,1
2,25.0,"['choose the route you want to take', 'walk to bus stop']","['Sit down', 'wait for bus to arrive']",wait for bus to arrive,1
3,40.0,"['choose the route you want to take', 'walk to bus stop', 'wait for bus to arrive']","['alert the driver your stop is coming', 'When bus comes wait for doors to open']",When bus comes wait for doors to open,1
4,45.0,"['choose the route you want to take', 'walk to bus stop', 'wait for bus to arrive', 'When bus comes wait for doors to open']","['Get off bus', 'Get on bus']",Get on bus,1
5,55.00000000000001,"['choose the route you want to take', 'walk to bus stop', 'wait for bus to arrive', 'When bus comes wait for doors to open', 'Get on bus']","['Wait for bus', 'Find a seat if available or stand if necessary.']",Find a seat if available or stand if necessary.,1
0,0,[],"['choose the route you want to take', 'Board the bus']",choose the route you want to take,0
1,20.0,['choose the route you want to take'],"['Ride bus to destination', 'Find the bus stop nearest to your location.']",Find the bus stop nearest to your location.,1
2,20.0,"['choose the route you want to take', 'Find the bus stop nearest to your location.']","['wait for bus to arrive at stop', 'When you are ready to leave, go to the nearest bus stop and wait for the next bus.']","When you are ready to leave, go to the nearest bus stop and wait for the next bus.",1
3,50.0,"['choose the route you want to take', 'Find the bus stop nearest to your location.', 'When you are ready to leave, go to the nearest bus stop and wait for the next bus.']","['Exit bus', 'Drop change into money machine.']",Drop change into money machine.,1
4,55.00000000000001,"['choose the route you want to take', 'Find the bus stop nearest to your location.', 'When you are ready to leave, go to the nearest bus stop and wait for the next bus.', 'Drop change into money machine.']","['Have the knowledge about the bus schedule.', 'Sit down']",Sit down,1
5,85.0,"['choose the route you want to take', 'Find the bus stop nearest to your location.', 'When you are ready to leave, go to the nearest bus stop and wait for the next bus.', 'Drop change into money machine.', 'Sit down']","['Bus stops at your destination', 'Get on bus']",Bus stops at your destination,0
6,90.0,"['choose the route you want to take', 'Find the bus stop nearest to your location.', 'When you are ready to leave, go to the nearest bus stop and wait for the next bus.', 'Drop change into money machine.', 'Sit down', 'Bus stops at your destination']","['walk to bus stop', 'Get off bus when doors open.']",Get off bus when doors open.,1
0,0,[],"['Find a seat', 'Figure out the place you want to reach']",Figure out the place you want to reach,1
1,20.0,['Figure out the place you want to reach'],"['Go to bus stop.', 'Ring the bell when you see your destination']",Go to bus stop.,0
2,45.0,"['Figure out the place you want to reach', 'Go to bus stop.']","['Bus stops at your destination.', 'Get onto the bus when it reaches the stop.']",Get onto the bus when it reaches the stop.,1
3,50.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Get onto the bus when it reaches the stop.']","['Drop change into money machine.', 'Check the bus schedule to find the times that the bus stops by your location.']",Drop change into money machine.,0
4,65.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Get onto the bus when it reaches the stop.', 'Drop change into money machine.']","['Wait for bus to stop.', 'Go to bus stop']",Wait for bus to stop.,0
5,75.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Get onto the bus when it reaches the stop.', 'Drop change into money machine.', 'Wait for bus to stop.']","['get in bus', 'stand up']",stand up,1
6,80.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Get onto the bus when it reaches the stop.', 'Drop change into money machine.', 'Wait for bus to stop.', 'stand up']","['Get on bus', 'Your destination place came']",Your destination place came,1
7,85.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Get onto the bus when it reaches the stop.', 'Drop change into money machine.', 'Wait for bus to stop.', 'stand up', 'Your destination place came']","['Step on bus', 'Bus stops at your destination.']",Bus stops at your destination.,1
8,90.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Get onto the bus when it reaches the stop.', 'Drop change into money machine.', 'Wait for bus to stop.', 'stand up', 'Your destination place came', 'Bus stops at your destination.']","['wait for the bus', 'go down bus steps']",go down bus steps,1
9,90.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Get onto the bus when it reaches the stop.', 'Drop change into money machine.', 'Wait for bus to stop.', 'stand up', 'Your destination place came', 'Bus stops at your destination.', 'go down bus steps']","['exit bus', 'Wait for the bus to come to a complete halt before boarding it.']",exit bus,0
0,0,[],"['Pay fare when boarding bus.', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Get a bus schedule', 'sit down']",Get a bus schedule,0
2,15.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule']","['Wait until the bus arrives at the destination', 'Find out what bus to take.']",Find out what bus to take.,1
3,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.']","['Wait for the bus', 'Find a seat']",Wait for the bus,0
4,35.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Wait for the bus']","['When you are near your destination, press the STOP button.', 'Bus arrives at the source location']",Bus arrives at the source location,1
5,40.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Wait for the bus', 'Bus arrives at the source location']","['When bus comes wait for doors to open', 'Press stop button']",When bus comes wait for doors to open,0
6,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Wait for the bus', 'Bus arrives at the source location', 'When bus comes wait for doors to open']","['Board bus.', 'Find out when bus leaves.']",Board bus.,0
7,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Wait for the bus', 'Bus arrives at the source location', 'When bus comes wait for doors to open', 'Board bus.']","['Retrieve ticket from machine', 'Exit bus at destination']",Retrieve ticket from machine,0
8,70.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Wait for the bus', 'Bus arrives at the source location', 'When bus comes wait for doors to open', 'Board bus.', 'Retrieve ticket from machine']","['Pull the cord when you want the bus to stop', 'go to bus stop']",Pull the cord when you want the bus to stop,0
9,80.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Wait for the bus', 'Bus arrives at the source location', 'When bus comes wait for doors to open', 'Board bus.', 'Retrieve ticket from machine', 'Pull the cord when you want the bus to stop']","['thank the driver, possibly tip', 'Pay the fare to ride the bus']","thank the driver, possibly tip",0
10,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Wait for the bus', 'Bus arrives at the source location', 'When bus comes wait for doors to open', 'Board bus.', 'Retrieve ticket from machine', 'Pull the cord when you want the bus to stop', 'thank the driver, possibly tip']","['wait for bus to arrive', 'Exit bus']",Exit bus,1
0,0,[],"['Ring bell when bus approaches stop at destination.', 'choose the route you want to take']",choose the route you want to take,1
1,20.0,['choose the route you want to take'],"['Wait to get to destination', 'Go to bus stop']",Go to bus stop,1
2,45.0,"['choose the route you want to take', 'Go to bus stop']","['Check the bus schedule to make sure that the bus route stops by destination.', 'climb stairs into bus']",climb stairs into bus,1
3,55.00000000000001,"['choose the route you want to take', 'Go to bus stop', 'climb stairs into bus']","['Find a seat', 'Find bus schedule information']",Find a seat,0
0,0,[],"['choose the route you want to take', 'Enter bus']",choose the route you want to take,0
1,20.0,['choose the route you want to take'],"['Get to bus stop early and wait for bus.', 'sit down']",Get to bus stop early and wait for bus.,0
2,45.0,"['choose the route you want to take', 'Get to bus stop early and wait for bus.']","['When the bus comes enter the bus', 'Watch your step when getting down from the bus.']",When the bus comes enter the bus,0
3,60.0,"['choose the route you want to take', 'Get to bus stop early and wait for bus.', 'When the bus comes enter the bus']","['wait for my stop', 'Wait for bus']",wait for my stop,0
4,90.0,"['choose the route you want to take', 'Get to bus stop early and wait for bus.', 'When the bus comes enter the bus', 'wait for my stop']","['Wait for bus to arrive.', 'Getting off the bus']",Getting off the bus,1
0,0,[],"['When the driver stops and opens the door, leave the bus.', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Find bus schedule information', 'Get on the bus']",Find bus schedule information,0
2,20.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information']","['Get off bus', 'go to bus stop']",go to bus stop,1
3,30.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'go to bus stop']","['Get off the bus', 'When you see your bus approaching, signal to the driver to stop.']","When you see your bus approaching, signal to the driver to stop.",1
4,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'go to bus stop', 'When you see your bus approaching, signal to the driver to stop.']","['Get off bus', 'Board the bus when it arrives']",Board the bus when it arrives,1
5,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'go to bus stop', 'When you see your bus approaching, signal to the driver to stop.', 'Board the bus when it arrives']","['Pay for the ride', 'Get off the bus at your desired stop']",Pay for the ride,0
